episode,arrival_rate_rps,reward,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,mapping_steps,replay_size,loss,epsilon
21,0.1,-572.2990315948448,12,0,1.0,5,2.4,145025.87657464415,52729.42235443898,107151.60714964787,0.0,0.08274385429295203,0.0,45,1137,3.469977617263794,0.963995
22,0.6,-321.2498086209509,12,0,1.0,4,3.0,83591.4411337105,33211.06241492478,73461.2514838278,0.0,0.14355536688026635,0.0,42,1179,9.74954605102539,0.962665
23,0.1,-457.3450578236948,12,0,1.0,12,1.0,274317.69134559087,8815.371079912386,15870.740632253386,0.16666666666666663,0.04374490008696582,0.00729081668116097,118,1297,1.5456809401512146,0.9589283333333334
24,0.2,-447.7447510094377,12,0,1.0,7,1.7142857142857142,115732.51110088683,21033.853867469643,44194.10133892487,0.0,0.10368737259610059,0.0,68,1365,3.285364866256714,0.956775
25,0.1,-825.2006273848336,12,0,1.0,7,1.7142857142857142,193516.90260748318,49840.063852572464,95442.76699430168,0.0,0.0620100871722818,0.0,60,1425,12.735791265964508,0.954875
26,0.2,-435.9490393407633,12,0,1.0,6,2.0,115096.2044675163,20039.503403451945,49520.54478152422,0.0,0.10426060577337952,0.0,57,1482,5.058562532067299,0.95307
27,0.4,-460.74660688066774,12,0,1.0,7,1.7142857142857142,92747.28900590191,27599.298137509777,71726.99280340856,0.0,0.1293838356745542,0.0,81,1563,25.041309356689453,0.950505
28,0.4,-314.1590187865472,12,0,1.0,3,4.0,82116.18390954321,41253.474442537525,70734.31344480887,0.0,0.14613440893964155,0.0,31,1594,6.969284176826477,0.9495233333333334
29,0.2,-470.0596215616461,12,0,1.0,5,2.4,119710.64610568192,38190.26799300133,60652.658407020994,0.0,0.10024171107894833,0.0,47,1641,1.9521164298057556,0.948035
30,0.4,-458.80157682778747,12,0,1.0,4,3.0,128417.61012237577,55218.08181739455,107550.50274001915,0.0,0.09344512788054987,0.0,39,1680,16.27216137200594,0.9468
31,0.6,-486.1538701304305,12,0,1.0,3,4.0,125946.31296801711,63151.162453811856,111665.13376567085,0.0,0.0952786923031823,0.0,36,1716,9.222068071365356,0.94566
32,0.2,-508.04332359062573,12,0,1.0,5,2.4,123432.6537118997,38763.08993619186,76028.45788857774,0.0,0.09721900679546942,0.0,54,1770,3.763216972351074,0.94395
33,0.2,-474.19426669336815,12,0,1.0,4,3.0,105319.45162644741,51976.45557535009,82993.71514365227,0.0,0.11393906647522467,0.0,39,1809,4.793268263339996,0.942715
34,0.6,-287.8512482752337,12,0,1.0,4,3.0,91839.69947657717,27373.10369781673,70228.24381252886,0.0,0.13066244846609593,0.0,40,1849,6.9802809953689575,0.9414483333333333
35,0.2,-342.12753534136004,12,0,1.0,4,3.0,87028.0094425668,32631.708138495844,65979.9040614456,0.08333333333333337,0.13788664220706173,0.011490553517255144,32,1881,0.2843819297850132,0.940435
36,0.6,-372.44005259306675,12,0,1.0,4,3.0,122409.27474800737,54444.153474044695,117931.71162831168,0.0,0.09803178741727935,0.0,36,1917,2.792894259095192,0.939295
37,0.2,-672.3282613070674,12,0,1.0,6,2.0,165495.22903350508,46763.46889356291,104971.34003847706,0.16666666666666663,0.07250964314850768,0.01208494052475128,63,1980,11.378014087677002,0.9373
38,0.2,-466.8199711831518,12,0,1.0,4,3.0,116798.51548349221,42359.48117198213,70876.13412084989,0.0,0.10274103185580323,0.0,37,2017,14.925212860107422,0.9361283333333333
39,0.2,-358.16626783962715,12,0,1.0,3,4.0,122506.0747901051,42806.961708952134,91101.57945581811,0.0,0.09795432610635932,0.0,31,2048,6.41307806968689,0.9351466666666667
40,0.4,-626.5527629423036,12,0,1.0,5,2.4,166026.03660267827,67953.31133747405,114097.52704429835,0.0,0.07227782006696666,0.0,54,2102,11.270911693572998,0.9334366666666667
41,0.6,-343.840933932835,12,0,1.0,5,2.4,83063.41666857502,36258.151896847216,78574.21303302601,0.08333333333333337,0.14446793162723223,0.012038994302269353,40,2142,9.315375924110413,0.9321699999999999
42,0.2,-424.9458277488151,12,0,1.0,6,2.0,107286.13566617022,26968.589999116044,65767.83212684607,0.0,0.11185042620361502,0.0,56,2198,18.709320187568665,0.9303966666666666
43,0.6,-389.09126269809036,12,0,1.0,4,3.0,93290.75619223334,59679.08371336034,87411.24340063568,0.0,0.12863010752397594,0.0,39,2237,8.007672131061554,0.9291616666666667
44,0.6,-346.39915756501944,12,0,1.0,3,4.0,111930.36653803755,39617.26476230095,95612.70929339198,0.0,0.1072095122276046,0.0,29,2266,3.051645740866661,0.9282433333333333
45,0.1,-955.3653861056765,12,0,1.0,6,2.0,210582.59129002085,55237.76539347342,93170.35326091925,0.0,0.05698476748001087,0.0,59,2325,14.581526756286621,0.926375
46,0.4,-618.3980438360394,12,0,1.0,5,2.4,138988.2008509793,60353.41278436317,112833.23293603084,0.0,0.08633826415859709,0.0,50,2375,8.660424709320068,0.9247916666666667
47,0.6,-464.972997878167,12,0,1.0,4,3.0,126997.37174945646,59573.43659699603,118256.98300540178,0.0,0.09449014443916127,0.0,41,2416,12.482904225587845,0.9234933333333333
48,0.2,-451.8549762147218,12,0,1.0,3,4.0,136578.84851289671,64015.57089473037,88297.13996423142,0.0,0.08786133527013062,0.0,31,2447,0.34804265201091766,0.9225116666666666
49,0.6,-241.14956353055047,12,0,1.0,4,3.0,65843.39141172677,36396.945063723506,53321.99140465242,0.0,0.1822506365895179,0.0,29,2476,5.776873707771301,0.9215933333333334
50,0.4,-324.57945078747844,12,0,1.0,5,2.4,99832.02174128406,49416.35751223509,87198.57283555115,0.0,0.12020191308053595,0.0,46,2522,8.115318536758423,0.9201366666666667
51,0.6,-349.91400617496384,12,0,1.0,4,3.0,119843.25940205847,50117.872741857245,100905.34895051617,0.0,0.10013078799652443,0.0,41,2563,3.13270103931427,0.9188383333333333
52,0.6,-391.1272358380679,12,0,1.0,5,2.4,128836.98935733119,59813.63019140725,96601.87744469245,0.0,0.09314095322980447,0.0,58,2621,14.518412202596664,0.9170016666666667
53,0.2,-408.7676385986217,12,0,1.0,4,3.0,101519.7987430704,40750.264232949296,79842.43774810752,0.0,0.1182035440236637,0.0,35,2656,8.175876140594482,0.9158933333333333
54,0.4,-493.92611214639044,12,0,1.0,4,3.0,132705.04325819656,58900.30459801647,114492.01348359407,0.0,0.09042610367604713,0.0,49,2705,8.381883189082146,0.9143416666666666
55,0.6,-411.0841398452911,12,0,1.0,4,3.0,92655.52136593449,50542.13895157282,74629.77738403258,0.0,0.1295119796758479,0.0,37,2742,13.240225970745087,0.91317
56,0.4,-537.6996705288059,12,0,1.0,5,2.4,146942.9020562878,62230.71553582599,120217.34362515352,0.0,0.08166437325025261,0.0,50,2792,7.7781336307525635,0.9115866666666667
57,0.4,-412.14690791551436,12,0,1.0,4,3.0,84706.02597379054,44215.760121928884,67629.94624387438,0.0,0.14166642646785246,0.0,36,2828,12.163895606994629,0.9104466666666666
58,0.1,-535.8768352742,12,0,1.0,6,2.0,150526.45441158736,33205.885566932404,64730.657566489586,0.0,0.07972020630465507,0.0,68,2896,25.075512886047363,0.9082933333333334
59,0.6,-293.6964141821094,12,0,1.0,3,4.0,91111.45544567161,31127.458042526883,87374.3205716749,0.0,0.13170681931599063,0.0,28,2924,8.441575765609741,0.9074066666666667
60,0.2,-598.5411143202132,12,0,1.0,4,3.0,133306.43576630222,54026.71580817659,87003.11092732636,0.0,0.09001815952109801,0.0,38,2962,11.306112289428711,0.9062033333333334
61,0.2,-346.1227808984719,12,0,1.0,4,3.0,87832.3610802219,36763.10112647761,76079.36058828869,0.0,0.1366239032221822,0.0,39,3001,1.8416444957256317,0.9049683333333334
62,0.2,-467.2580672932484,12,0,1.0,8,1.5,109227.24334559643,18469.965573013706,41878.74131434507,0.08333333333333337,0.10986270121302835,0.009155225101085695,70,3071,2.805536702275276,0.9027516666666666
63,0.4,-402.60538120106514,12,0,1.0,4,3.0,102640.63037411997,51937.35744486249,74435.21324178667,0.0,0.11691276599004312,0.0,44,3115,6.4728240966796875,0.9013583333333334
64,0.2,-436.52756246687585,12,0,1.0,5,2.4,97047.84834996698,39283.021280588604,66834.39265846259,0.08333333333333337,0.12365034572148845,0.010304195476790705,49,3164,15.255671262741089,0.8998066666666666
65,0.6,-337.05100495854975,12,0,1.0,5,2.4,84440.0093594068,41903.84506536442,70194.06191419442,0.08333333333333337,0.142112727024031,0.011842727252002581,49,3213,19.448337078094482,0.898255
66,0.4,-262.8833922673746,12,0,1.0,5,2.4,77096.27203117282,26291.507233097353,63289.48246811378,0.0,0.15564954937312617,0.0,46,3259,9.774303764104843,0.8967983333333334
67,0.1,-750.3554111279637,12,0,1.0,7,1.7142857142857142,179038.61619310337,41841.54797563824,90417.95890645053,0.0,0.0670246467223435,0.0,77,3336,28.13893413543701,0.89436
68,0.4,-612.0533760276519,12,0,1.0,6,2.0,160143.86822998227,48873.384962755255,132133.48437482765,0.0,0.07493262235158966,0.0,63,3399,9.274433135986328,0.892365
69,0.1,-990.555668908125,12,0,1.0,8,1.5,221402.70112922328,35606.72708036057,52133.482105297815,0.0,0.05419988075482473,0.0,82,3481,4.744010835886002,0.8897683333333334
70,0.1,-783.2644669357146,12,0,1.0,8,1.5,189641.60433175368,38623.22957858534,89385.08002564452,0.0,0.063277254177873,0.0,85,3566,3.20596581697464,0.8870766666666667
71,0.1,-501.30121748788395,12,0,1.0,7,1.7142857142857142,146849.71631134534,28257.03253701435,56668.6070352169,0.16666666666666663,0.08171619463368962,0.013619365772281603,58,3624,13.864959478378296,0.88524
72,0.1,-640.1873671904381,12,0,1.0,7,1.7142857142857142,168483.5043212902,36364.30171818402,88838.16578374161,0.0,0.07122358980091344,0.0,76,3700,2.96593501791358,0.8828333333333334
73,0.4,-258.0881999731978,12,0,1.0,3,4.0,68025.9246886032,27442.416394797274,60582.461266802595,0.0,0.176403335271537,0.0,29,3729,5.592173099517822,0.881915
74,0.4,-381.21923577254034,12,0,1.0,4,3.0,96690.29744544088,48847.867260541716,88921.75685647476,0.0,0.12410759214771473,0.0,32,3761,0.4957965910434723,0.8809016666666667
75,0.4,-630.5317811789128,12,0,1.0,6,2.0,143176.246096877,34718.7636179929,111680.87319777482,0.0,0.08381278548035453,0.0,72,3833,14.396161794662476,0.8786216666666666
76,0.4,-393.44193795361684,12,0,1.0,4,3.0,114170.26448520261,41319.32373050767,104954.99488781333,0.0,0.10510617676247301,0.0,49,3882,5.096329212188721,0.87707
77,0.6,-521.3271155230426,12,0,1.0,3,4.0,109550.9987659255,75866.21969059399,101299.55461303898,0.0,0.10953802462029633,0.0,38,3920,13.857553482055664,0.8758666666666667
78,0.1,-525.4025492739778,12,0,1.0,6,2.0,130573.98993743985,34579.302145913425,60342.81870739237,0.0,0.09190191711036323,0.0,61,3981,22.15482521057129,0.873935
79,0.6,-363.1475284681221,12,0,1.0,3,4.0,74660.13216241053,39419.56821821809,70187.95268617957,0.0,0.16072835196562502,0.0,31,4012,6.24854388833046,0.8729533333333334
80,0.1,-396.2371327228854,12,0,1.0,8,1.5,106116.85346586115,27976.78342440251,61204.85131833461,0.16666666666666663,0.113082885593291,0.01884714759888183,75,4087,4.960239768028259,0.8705783333333333
81,0.1,-835.8040778611295,12,0,1.0,8,1.5,205870.58883822616,27004.36951058741,57743.11548394029,0.0,0.05828904491757996,0.0,73,4160,7.622004449367523,0.8682666666666667
82,0.4,-646.9688838614113,12,0,1.0,5,2.4,168070.85141096666,40568.7612769917,89685.14657530915,0.16666666666666663,0.07139846022828558,0.01189974337138093,54,4214,12.768430709838867,0.8665566666666666
83,0.1,-605.6643003589028,12,0,1.0,10,1.2,187817.07721210225,29178.470734781822,71947.67553723886,0.16666666666666663,0.06389195369305195,0.010648658948841993,98,4312,23.379786014556885,0.8634533333333334
84,0.4,-441.2094605267623,12,0,1.0,4,3.0,118418.65684186699,57543.232627125515,107029.4844733449,0.0,0.10133538346093951,0.0,37,4349,4.271592915058136,0.8622816666666666
85,0.1,-457.6035163945596,12,0,1.0,5,2.4,109206.22887103425,33821.25162286325,58013.558699126115,0.08333333333333337,0.10988384201208204,0.009156986834340169,47,4396,10.423126220703125,0.8607933333333333
86,0.4,-534.214673221182,12,0,1.0,3,4.0,115675.15657528589,71096.22334553959,102950.96041046632,0.0,0.10373878328999654,0.0,31,4427,16.52684450149536,0.8598116666666666
87,0.1,-502.5526318880766,12,0,1.0,7,1.7142857142857142,105287.24100109085,30057.714942054412,61114.634735653824,0.0,0.11397392396174263,0.0,61,4488,26.18946075439453,0.85788
88,0.2,-425.12353663841014,12,0,1.0,5,2.4,125709.10806573971,44128.89795212348,76600.9026481981,0.08333333333333337,0.09545847699217297,0.00795487308268108,53,4541,4.352997720241547,0.8562016666666666
89,0.4,-503.3893002954722,12,0,1.0,3,4.0,127014.30658618145,76487.4598195088,114761.8353733804,0.0,0.09447754605389896,0.0,29,4570,14.444589495658875,0.8552833333333334
90,0.4,-624.1147539218091,12,0,1.0,3,4.0,139817.895628609,79248.83122167602,128712.16331053081,0.0,0.08582592339878277,0.0,40,4610,7.553803473711014,0.8540166666666666
91,0.4,-359.93017860129015,12,0,1.0,4,3.0,105449.23715140636,36915.34668668995,77463.56321675687,0.0,0.11379883178073763,0.0,39,4649,1.0764145702123642,0.8527816666666667
92,0.1,-712.0694872887415,12,0,1.0,6,2.0,186453.64889088192,43468.445946810236,91235.49185195626,0.0,0.06435915881175781,0.0,65,4714,8.827550649642944,0.8507233333333333
93,0.4,-524.9599762738613,12,0,1.0,5,2.4,126078.62007764215,58887.09387658973,105381.79370273105,0.0,0.09517870668801832,0.0,44,4758,0.8351938538253307,0.84933
94,0.4,-688.131209104888,12,0,1.0,5,2.4,164069.5659727506,85979.82288929378,134573.42772075813,0.0,0.07313970710444259,0.0,48,4806,9.771196365356445,0.84781
95,0.2,-456.34448662240777,12,0,1.0,5,2.4,114006.57987278717,39455.52146569617,87011.58912641997,0.0,0.10525708264724765,0.0,53,4859,12.738641738891602,0.8461316666666667
96,0.4,-659.139325900755,12,0,1.0,5,2.4,143096.18351549187,62517.78258609233,123445.31548039871,0.0,0.08385967889004431,0.0,46,4905,9.910787105560303,0.8446750000000001
97,0.2,-349.7734027248049,12,0,1.0,5,2.4,92954.4468548787,22418.40353945679,33058.861132743055,0.0,0.1290954914586766,0.0,57,4962,7.199893280863762,0.84287
98,0.2,-371.66708433599865,12,0,1.0,6,2.0,79412.15442013503,34554.784855670136,66797.97010615339,0.0,0.15111036953503665,0.0,63,5025,19.20460319519043,0.840875
99,0.4,-509.05985690402713,12,0,1.0,4,3.0,152416.88081233506,70871.15672223837,140789.09584023713,0.08333333333333337,0.07873143667580451,0.006560953056317042,46,5071,5.00311952829361,0.8394183333333334
100,0.6,-353.0208687226493,12,0,1.0,3,4.0,88014.70384076801,36018.3085181899,76203.874713219,0.0,0.1363408552928818,0.0,38,5109,2.923970617353916,0.8382149999999999
101,0.4,-441.65562583824476,12,0,1.0,4,3.0,135795.55886029656,58800.21794704033,117209.80138524299,0.0,0.08836813295451976,0.0,43,5152,1.9182039946317673,0.8368533333333333
102,0.6,-474.7528454106167,12,0,1.0,3,4.0,141194.97196579844,61253.53814249578,119532.02624490086,0.0,0.08498886208856468,0.0,38,5190,10.598203912377357,0.83565
103,0.6,-364.2543978780651,12,0,1.0,4,3.0,105637.29581953619,54707.75368599236,98455.48463226334,0.0,0.11359624370260302,0.0,46,5236,4.3634138107299805,0.8341933333333333
104,0.6,-342.22259114224084,12,0,1.0,4,3.0,99522.57628338478,31297.94717864536,69597.75673031772,0.0,0.12057565678194156,0.0,37,5273,7.972969271242619,0.8330216666666667
105,0.1,-611.7475413389046,12,0,1.0,6,2.0,176347.11165848662,37872.50444598746,88032.07000162003,0.0,0.06804761295574362,0.0,63,5336,5.387901559472084,0.8310266666666667
106,0.4,-367.82860723933686,12,0,1.0,4,3.0,109952.06116082848,32046.475535568617,99345.57899064285,0.0,0.10913847246981051,0.0,42,5378,0.2473064810037613,0.8296966666666667
107,0.2,-524.2746819822137,12,0,1.0,3,4.0,118396.45465770471,50908.06643889024,73652.26428039982,0.0,0.10135438628372048,0.0,25,5403,9.023881793022156,0.828905
108,0.1,-728.333783089221,12,0,1.0,7,1.7142857142857142,223618.8420145673,58062.85508636723,131450.83583552254,0.25,0.053662740992184724,0.013415685248046181,69,5472,4.895819194614887,0.82672
109,0.4,-566.4169711902051,12,0,1.0,4,3.0,159193.07579557964,79599.9856026639,149707.22748825094,0.0,0.07538016298780005,0.0,39,5511,21.67665696144104,0.825485
110,0.2,-460.1876687651162,12,0,1.0,5,2.4,115770.1502592989,40682.88651795863,90922.03026753904,0.0,0.10365366178693489,0.0,64,5575,2.740266501903534,0.8234583333333334
111,0.6,-410.9185678035168,12,0,1.0,4,3.0,136832.52514041873,51938.516727413335,115010.8668716246,0.0,0.08769844733688496,0.0,45,5620,10.508405447006226,0.8220333333333334
112,0.2,-449.86500994149816,12,0,1.0,6,2.0,130688.00627369633,27199.665375316083,89086.94972168366,0.0,0.09182173898091864,0.0,63,5683,12.644423961639404,0.8200383333333333
113,0.6,-363.48497198416817,12,0,1.0,3,4.0,105172.72118866153,50470.82827404613,96595.54691876308,0.0,0.11409802717259823,0.0,34,5717,14.086886405944824,0.8189616666666667
114,0.6,-485.83274653605554,12,0,1.0,5,2.4,187804.38640919863,58187.39913930036,179282.41766091774,0.0,0.06389627116511397,0.0,62,5779,3.4530991315841675,0.8169983333333334
115,0.2,-426.54701786723064,12,0,1.0,5,2.4,110054.97662083994,38632.15467734258,78970.70029252266,0.0,0.10903641405824158,0.0,47,5826,4.5606369972229,0.81551
116,0.1,-911.0577900734577,12,0,1.0,4,3.0,225015.5208685574,81579.39274151086,139049.17461220644,0.0,0.053329654566405614,0.0,49,5875,6.319093316793442,0.8139583333333333
117,0.1,-910.1141226137146,12,0,1.0,6,2.0,219569.20823878003,56230.59123082138,99291.08793723752,0.0,0.054652471975715655,0.0,70,5945,1.0504027754068375,0.8117416666666667
118,0.6,-470.12770747491226,12,0,1.0,5,2.4,149202.42804991596,84559.8809284894,142043.9268036204,0.0,0.08042764556073696,0.0,45,5990,11.524194717407227,0.8103166666666667
119,0.6,-583.1484049789957,12,0,1.0,5,2.4,168867.70822547493,62537.020441578854,135672.74157622014,0.0,0.07106154353665654,0.0,53,6043,7.455016613006592,0.8086383333333333
120,0.1,-879.3111147707808,12,0,1.0,5,2.4,220288.70618919877,52392.914962828225,112202.9315133344,0.0,0.054473968309994035,0.0,58,6101,2.135564625263214,0.8068016666666666
121,0.4,-577.0668319519979,12,0,1.0,4,3.0,140454.1732926468,74385.94045832405,125117.9583676049,0.0,0.08543711958630877,0.0,51,6152,13.935046911239624,0.8051866666666667
122,0.6,-458.2168770824243,12,0,1.0,3,4.0,120198.29760813728,72619.28556538351,112278.68865068503,0.0,0.09983502461175968,0.0,37,6189,6.598124206066132,0.804015
123,0.1,-466.6855516078433,12,0,1.0,5,2.4,129779.07295186956,40745.032220461944,60347.50654153755,0.0,0.09246483063144066,0.0,60,6249,9.029644697904587,0.802115
124,0.2,-629.1145974520745,12,0,1.0,3,4.0,131064.65007977557,83501.01616102873,117039.89120550381,0.0,0.0915578685228696,0.0,28,6277,0.1500285044312477,0.8012283333333333
125,0.1,-592.5269017941453,12,0,1.0,7,1.7142857142857142,136020.8535704257,24518.366663474433,43602.13300231061,0.08333333333333337,0.08822176662629837,0.007351813885524864,65,6342,12.515189170837402,0.7991699999999999
126,0.4,-869.1877482104919,12,0,1.0,4,3.0,198989.23181374636,77502.94388414064,138089.16403175576,0.0,0.06030477071860845,0.0,47,6389,11.223174095153809,0.7976816666666666
127,0.6,-465.89132147903706,12,0,1.0,5,2.4,132311.9892776965,73839.98024140863,117532.8908008273,0.0,0.09069472891692672,0.0,60,6449,18.626627445220947,0.7957816666666666
128,0.6,-620.265431696818,12,0,1.0,5,2.4,175043.64604437954,94031.90330128312,164105.2894957661,0.0,0.06855433071222472,0.0,59,6508,11.167470216751099,0.7939133333333334
129,0.6,-389.5115200206223,12,0,1.0,3,4.0,90770.45962747934,35649.17223823324,81863.0071073578,0.0,0.1322016000497059,0.0,23,6531,14.252077102661133,0.793185
130,0.1,-831.2001413983561,12,0,1.0,5,2.4,199074.01584955334,54813.2744649227,102218.29208799754,0.0,0.060279087397668143,0.0,66,6597,4.8864476680755615,0.791095
131,0.2,-543.3236317755784,12,0,1.0,6,2.0,125343.69478102567,40830.05060926837,81365.2958019469,0.0,0.09573676618487986,0.0,59,6656,9.147880464792252,0.7892266666666667
132,0.6,-416.79440054539054,12,0,1.0,5,2.4,102229.15777343934,49047.71941158138,90424.11933604462,0.08333333333333337,0.11738334014836009,0.009781945012363341,53,6709,5.809443235397339,0.7875483333333333
133,0.2,-571.3506087048991,12,0,1.0,5,2.4,160097.00709137562,61579.624148754636,122341.86451889123,0.0,0.07495455547867289,0.0,53,6762,2.4703814536333084,0.7858700000000001
134,0.2,-371.748437965997,12,0,1.0,4,3.0,112247.34202678602,47305.72260465784,87418.80229774369,0.16666666666666663,0.10690676307628197,0.017817793846046995,41,6803,11.876361191272736,0.7845716666666667
135,0.4,-365.83995684667354,12,0,1.0,4,3.0,87123.93305518519,45282.20281922808,74217.73665096008,0.0,0.13773482875708878,0.0,32,6835,11.584411144256592,0.7835583333333334
136,0.1,-647.839534574729,12,0,1.0,6,2.0,169378.91244770773,50124.38099448602,101339.31607676628,0.0,0.07084707196773833,0.0,78,6913,16.28030776977539,0.7810883333333334
137,0.2,-692.4603392601706,12,0,1.0,4,3.0,177077.70983364867,74666.82599644405,147302.7993765271,0.0,0.06776685790251696,0.0,36,6949,7.917213439941406,0.7799483333333334
138,0.6,-265.99514158360137,12,0,1.0,4,3.0,70480.76378836643,28678.62296276372,62443.11812709637,0.0,0.1702592218783634,0.0,34,6983,0.42539216578006744,0.7788716666666666
139,0.6,-400.0397445286978,12,0,1.0,5,2.4,104775.9273469783,36731.02074251325,74705.77851364324,0.0,0.11453012446514105,0.0,50,7033,4.840476453304291,0.7772883333333334
140,0.1,-595.4185058049957,12,0,1.0,5,2.4,132573.58141311933,37903.20585132446,60391.96278212764,0.0,0.09051577148395942,0.0,60,7093,7.500736176967621,0.7753883333333333
141,0.6,-435.19483142109624,12,0,1.0,3,4.0,130429.43917774194,45178.49031307679,114696.82363276278,0.0,0.09200376905437026,0.0,34,7127,4.68852698802948,0.7743116666666667
142,0.2,-445.00512503265577,12,0,1.0,5,2.4,139634.97769591864,38889.79719912973,90337.0484307754,0.0,0.08593835296863978,0.0,54,7181,0.6668391525745392,0.7726016666666666
143,0.1,-627.309577934175,12,0,1.0,5,2.4,208625.7910797893,47434.71394418157,85332.10664059824,0.0,0.05751925463237946,0.0,56,7237,15.720248937606812,0.7708283333333333
144,0.2,-521.9658833773879,12,0,1.0,4,3.0,179119.3139409115,56161.56227321934,136834.3237611058,0.0,0.06699445043630863,0.0,48,7285,4.4926868081092834,0.7693083333333334
145,0.4,-391.52521856796557,12,0,1.0,4,3.0,119725.2038229614,59687.67324565709,98000.55939914085,0.0,0.10022952241321297,0.0,44,7329,1.2024323344230652,0.767915
146,0.1,-708.6393014214143,12,0,1.0,7,1.7142857142857142,189827.80558106076,45160.97580592054,80836.70186321011,0.08333333333333337,0.06321518580098492,0.005267932150082077,75,7404,5.269488275051117,0.76554
147,0.4,-531.7296512245467,12,0,1.0,4,3.0,129654.13710590867,74738.7411532714,119471.56672359056,0.0,0.09255393054058689,0.0,41,7445,12.536330938339233,0.7642416666666667
148,0.2,-499.45363236971036,12,0,1.0,4,3.0,116062.86616347732,59571.823374389154,93335.06867676496,0.0,0.10339224246881612,0.0,45,7490,18.823485374450684,0.7628166666666667
